family_id,region,survey_type,indicator_key,value,indicator
FAM-00206,Capital Region,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00207,New York City,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00208,Finger Lakes,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00209,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00210,New York City,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00211,North Country,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00212,Mohawk Valley,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00213,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00214,North Country,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00215,North Country,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00216,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00217,Hudson Valley,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00218,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00219,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00220,Central New York,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00221,Central New York,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00222,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00223,Southern Tier,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00224,Capital Region,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00225,Long Island,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00226,Long Island,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00227,Long Island,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00228,Capital Region,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00229,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00230,Hudson Valley,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00231,Long Island,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00232,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00233,Central New York,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00234,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00235,Hudson Valley,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00236,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00237,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00238,New York City,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00239,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00240,Mohawk Valley,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00241,Hudson Valley,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00242,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00243,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00244,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00245,New York City,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00246,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00247,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00248,Southern Tier,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00249,Capital Region,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00250,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00251,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00252,Long Island,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00253,New York City,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00254,Finger Lakes,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00255,Hudson Valley,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00256,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00257,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00258,Hudson Valley,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00259,Long Island,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00260,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00261,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00262,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00263,Western New York,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00264,Western New York,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00265,Long Island,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00266,Finger Lakes,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00267,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00268,Western New York,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00269,Western New York,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00270,North Country,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00271,New York City,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00272,New York City,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00273,North Country,Child Family Survey,gets_needed_information,0,Gets the information they need
FAM-00274,Southern Tier,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00275,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00276,Long Island,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00277,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00278,Western New York,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00279,Long Island,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00280,Hudson Valley,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00281,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00282,Central New York,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00283,Long Island,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00284,Long Island,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00285,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00286,Hudson Valley,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00287,New York City,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00288,Central New York,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00289,Finger Lakes,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00290,North Country,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00291,Long Island,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00292,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00293,New York City,Family/Guardian Survey,gets_needed_information,1,Gets the information they need
FAM-00294,New York City,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00295,Hudson Valley,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00296,Central New York,Child Family Survey,gets_needed_information,1,Gets the information they need
FAM-00297,Hudson Valley,Adult Family Survey,gets_needed_information,0,Gets the information they need
FAM-00298,New York City,Family/Guardian Survey,gets_needed_information,0,Gets the information they need
FAM-00299,Finger Lakes,Adult Family Survey,gets_needed_information,1,Gets the information they need
FAM-00300,Capital Region,Adult Family Survey,gets_needed_information,1,Gets the information they need
